repetition,distribution,model,coefficient_error_l2,SSE,SAE,MAE,RMSE
9,contaminated_normal,OLS,0.56775981722362,2059.0469792435533,250.71918039111608,1.6714612026074405,3.7049939084462324
9,contaminated_normal,LAD,0.27927766937690524,2105.9255089735548,236.93091150045245,1.5795394100030165,3.74693253117227
10,normal,OLS,0.1608519712548727,158.2764301348924,123.9220350668958,0.826146900445972,1.0272176988833879
10,normal,LAD,0.19713276054615295,158.91381766190278,123.50207842782225,0.823347189518815,1.0292839506566456
10,laplace,OLS,0.21495718127524502,123.52961574761329,99.93201641987798,0.6662134427991866,0.9074859622334416
10,laplace,LAD,0.14256054586167682,125.51886534632332,98.61020459899265,0.6574013639932843,0.9147635954945712
10,cauchy,OLS,28.302831517071755,9779042.503202334,6949.9178277874,46.33278551858267,255.33040690057962
10,cauchy,LAD,0.3113214200422351,9912766.39187166,3607.241680942361,24.048277872949075,257.0702419167656
10,contaminated_normal,OLS,0.273436644660838,1435.991103019261,204.8541174006798,1.365694116004532,3.0940707846021245
10,contaminated_normal,LAD,0.16981492508634466,1444.0025798273978,201.971355816099,1.34647570544066,3.102689779129713
11,normal,OLS,0.19322729111500422,142.84564633201722,121.11754504638513,0.8074503003092343,0.9758608040494888
11,normal,LAD,0.4040077990931261,150.69166781421046,118.928656382255,0.7928577092150333,1.00230290768879
11,laplace,OLS,0.15861055470397795,109.11534076848851,93.35525645708287,0.6223683763805525,0.8528983556809433
11,laplace,LAD,0.14152803697520763,110.33299987499379,92.02804337864009,0.6135202891909339,0.8576440593276202
11,cauchy,OLS,9.170797888299806,241330.03814381716,1907.0239027253756,12.713492684835836,40.11068337686085
11,cauchy,LAD,0.19563863645494795,254046.75492851535,1114.7133613107485,7.431422408738324,41.153918803156145
11,contaminated_normal,OLS,0.6229424053616448,1609.1815190152524,258.7931094608341,1.7252873964055606,3.2753437672151327
11,contaminated_normal,LAD,0.3417498079873213,1630.535525681543,248.75658716839354,1.6583772477892902,3.2970042216953486
