Dataset,Model,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,CleanSAE,CleanSSE,CleanMAE,CleanRMSE,CleanMedianAbsoluteError,CleanR2,ContaminatedTrainingMAE,ContaminatedTrainingRMSE,PredictionRMSEFromCleanFit,StandardizedSlopeL2Shift
Synthetic OLS-LAD,LAD,0,0,18,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,19,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,19,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,20,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,20,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,21,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,21,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,22,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,22,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,23,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,23,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,24,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,24,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,25,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,25,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,26,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,26,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,27,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,27,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,28,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,28,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,29,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,29,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0,0,30,78,0,184.225,148.3500027,436.2769037,1.901923112,2.365014511,1.694885813,0.9458971414,1.901923112,2.365014511,0,0
Synthetic OLS-LAD,LAD,0,0,30,78,0,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,1.860768883,2.396635896,0,0
Synthetic OLS-LAD,OLS,0.05,5,1,78,4,184.225,1110.355346,23279.90085,14.23532495,17.27600264,12.70901857,-1.886949033,23.56915274,59.73491492,17.11335659,7.794592552
Synthetic OLS-LAD,LAD,0.05,5,1,78,4,184.225,145.3080279,448.0996417,1.862923435,2.39684526,1.490872948,0.9444309993,12.994963,62.07203528,0.07207471051,0.004455352902
Synthetic OLS-LAD,OLS,0.05,5,2,78,4,184.225,297.026044,1800.489735,3.808026205,4.804498072,3.086451136,0.7767206084,6.852723521,20.13436455,4.182093745,0.6224160768
Synthetic OLS-LAD,LAD,0.05,5,2,78,4,184.225,145.8087418,449.1140971,1.869342844,2.399556842,1.57313453,0.9443051963,5.182444334,20.51704626,0.3339953238,0.07854081968
Synthetic OLS-LAD,OLS,0.05,5,3,78,4,184.225,288.332816,1612.014248,3.696574564,4.546080656,3.322529867,0.8000935226,6.335542661,14.11018712,3.882467732,1.830562171
Synthetic OLS-LAD,LAD,0.05,5,3,78,4,184.225,146.0877263,445.325457,1.872919568,2.389414307,1.52609047,0.9447750269,4.890014056,14.65064484,0.2779690341,0.1001486488
Synthetic OLS-LAD,OLS,0.05,5,4,78,4,184.225,351.3018364,2580.367084,4.503869698,5.751663175,3.156178443,0.6800077327,7.800168219,19.63285002,5.24293197,0.6526419447
Synthetic OLS-LAD,LAD,0.05,5,4,78,4,184.225,145.8447537,448.2866148,1.869804534,2.397345259,1.584490385,0.9444078127,5.671558145,20.27013188,0.3293174939,0.07510326917
Synthetic OLS-LAD,OLS,0.05,5,5,78,4,184.225,669.4053286,8259.769785,8.582119598,10.29050458,7.735290846,-0.0242970769,14.94485642,42.13474882,10.01504822,3.384953585
Synthetic OLS-LAD,LAD,0.05,5,5,78,4,184.225,145.29161,450.020268,1.862712949,2.401976398,1.467025577,0.9441928217,8.998033921,43.26398854,0.04260187607,0.01071316713
Synthetic OLS-LAD,OLS,0.05,5,6,78,4,184.225,572.6639116,6463.482875,7.341845021,9.103030543,6.582558684,0.1984611209,12.07200251,30.19968853,8.790442049,4.174023552
Synthetic OLS-LAD,LAD,0.05,5,6,78,4,184.225,145.948283,457.3467196,1.871131833,2.421449872,1.459228866,0.9432842658,7.498808886,31.3312387,0.159096785,0.07113659635
Synthetic OLS-LAD,OLS,0.05,5,7,78,4,184.225,635.4555095,8563.296475,8.146865506,10.47787441,6.501917277,-0.06193753288,15.96124628,42.49081714,10.20747562,3.589938665
Synthetic OLS-LAD,LAD,0.05,5,7,78,4,184.225,145.3803715,451.3088602,1.863850916,2.40541286,1.445004397,0.9440330229,10.35509136,43.61523585,0.05266629787,0.02340108223
Synthetic OLS-LAD,OLS,0.05,5,8,78,4,184.225,414.1325625,3082.87289,5.309391827,6.2868125,4.503085862,0.6176918035,12.58159853,34.21265529,5.825007964,0.8827473028
Synthetic OLS-LAD,LAD,0.05,5,8,78,4,184.225,145.191789,443.7833245,1.861433192,2.385273528,1.471451376,0.9449662673,9.539771997,34.69421774,0.1134623552,0.0502424252
Synthetic OLS-LAD,OLS,0.05,5,9,78,4,184.225,481.2989233,4368.511269,6.170499017,7.483752717,5.897220328,0.4582593172,12.0555868,30.83771445,7.100229651,0.8230606093
Synthetic OLS-LAD,LAD,0.05,5,9,78,4,184.225,145.7255376,448.122585,1.868276123,2.39690662,1.580870827,0.9444281541,8.232828537,31.64554332,0.3240744675,0.08714292784
Synthetic OLS-LAD,OLS,0.05,5,10,78,4,184.225,584.7545907,6300.847732,7.496853728,8.987774982,6.883908963,0.2186295646,11.58637232,33.79417438,8.67103255,2.053458086
Synthetic OLS-LAD,LAD,0.05,5,10,78,4,184.225,145.7550961,447.672144,1.868655078,2.395701664,1.600528823,0.9444840134,7.101334572,34.91744228,0.3106350858,0.0757469358
Synthetic OLS-LAD,OLS,0.05,5,11,78,4,184.225,879.555417,13126.1755,11.2763515,12.97244392,10.76891871,-0.6277818317,20.89542827,55.64234876,12.75503852,0.6503507946
Synthetic OLS-LAD,LAD,0.05,5,11,78,4,184.225,145.2214658,448.701877,1.861813664,2.398455371,1.463597399,0.9443563159,12.84533616,57.05669935,0.04173478123,0.003672279005
Synthetic OLS-LAD,OLS,0.05,5,12,78,4,184.225,724.678809,8269.439386,9.290753961,10.29652629,9.058847157,-0.0254962076,17.2400114,41.37144283,10.02123545,0.4634473149
Synthetic OLS-LAD,LAD,0.05,5,12,78,4,184.225,145.8148276,442.6992418,1.869420866,2.382358349,1.576512329,0.9451007049,10.87873437,42.54533858,0.2468926994,0.09148720642
Synthetic OLS-LAD,OLS,0.05,5,13,78,4,184.225,437.8855019,3539.534214,5.613916691,6.736367253,5.29261914,0.5610610655,13.03328114,40.57276551,6.307562931,0.8040163726
Synthetic OLS-LAD,LAD,0.05,5,13,78,4,184.225,145.2153823,445.4928938,1.861735671,2.38986346,1.502804883,0.944754263,9.702461021,41.07017262,0.06572363304,0.01652763516
Synthetic OLS-LAD,OLS,0.05,5,14,78,4,184.225,500.7145924,4943.180139,6.419417851,7.96078541,5.16309872,0.3869944201,10.7026873,26.98522301,7.601369002,1.582813411
Synthetic OLS-LAD,LAD,0.05,5,14,78,4,184.225,146.3020149,451.8441803,1.875666858,2.406839028,1.586233635,0.9439666377,6.828380974,27.96612303,0.2722896671,0.03520592435
Synthetic OLS-LAD,OLS,0.05,5,15,78,4,184.225,267.6301241,1418.333693,3.431155437,4.26424264,2.784524798,0.8241119192,5.725809474,12.1737663,3.548305462,0.2715799823
Synthetic OLS-LAD,LAD,0.05,5,15,78,4,184.225,147.4929599,452.7514121,1.890935383,2.409254093,1.684950042,0.9438541315,4.542480139,12.59128284,0.4091189642,0.05311982893
Synthetic OLS-LAD,OLS,0.05,5,16,78,4,184.225,386.766974,3134.909725,4.958550949,6.339649069,4.366782047,0.6112386966,15.38520709,53.18585205,5.881994277,1.379585175
Synthetic OLS-LAD,LAD,0.05,5,16,78,4,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,12.52657583,53.48084483,2.650816682e-14,5.180115513e-15
Synthetic OLS-LAD,OLS,0.05,5,17,78,4,184.225,847.1389672,12776.48769,10.86075599,12.79848132,10.27848289,-0.5844169183,20.74378134,60.45763617,12.57806943,1.799217109
Synthetic OLS-LAD,LAD,0.05,5,17,78,4,184.225,146.7181434,457.5729019,1.881001839,2.422048566,1.574060704,0.9432562168,13.07400331,61.6543186,0.3316301024,0.04498492594
Synthetic OLS-LAD,OLS,0.05,5,18,78,4,184.225,315.2173667,1935.77953,4.041248292,4.981735269,3.525539662,0.7599432713,8.236146745,24.65539687,4.384562994,1.665404685
Synthetic OLS-LAD,LAD,0.05,5,18,78,4,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,6.245502391,24.9819447,3.324811054e-14,2.603703786e-15
Synthetic OLS-LAD,OLS,0.05,5,19,78,4,184.225,455.6383162,3883.650411,5.841516874,7.056230572,5.451917884,0.5183870898,12.79149655,38.98951624,6.648089669,0.7312494147
Synthetic OLS-LAD,LAD,0.05,5,19,78,4,184.225,145.191789,443.7833245,1.861433192,2.385273528,1.471451376,0.9449662673,9.062660894,39.53514511,0.1134623552,0.0502424252
Synthetic OLS-LAD,OLS,0.05,5,20,78,4,184.225,906.5469518,15753.52873,11.62239682,14.21155576,11.74798848,-0.9536008684,19.85939099,56.57327738,14.01338729,5.058169788
Synthetic OLS-LAD,LAD,0.05,5,20,78,4,184.225,145.9026048,446.2214985,1.870546216,2.391816975,1.611333711,0.9446639085,11.72346463,58.33702479,0.3241425045,0.07678471161
Synthetic OLS-LAD,OLS,0.05,5,21,78,4,184.225,392.6545071,2917.610431,5.034032142,6.115984135,4.866326939,0.6381860616,10.37402191,27.72956602,5.640209952,1.099490938
Synthetic OLS-LAD,LAD,0.05,5,21,78,4,184.225,146.8392198,445.5360401,1.8825541,2.389979187,1.700140697,0.9447489125,7.740944855,28.28450645,0.3559414846,0.04544429156
Synthetic OLS-LAD,OLS,0.05,5,22,78,4,184.225,285.7609658,1666.388909,3.663602126,4.622116438,3.141134589,0.793350501,6.493326777,15.98783491,3.971229876,1.61068205
Synthetic OLS-LAD,LAD,0.05,5,22,78,4,184.225,145.1921103,443.7818589,1.861437312,2.385269589,1.471419541,0.9449664491,5.06931948,16.5256558,0.1134667582,0.05026617954
Synthetic OLS-LAD,OLS,0.05,5,23,78,4,184.225,535.2225335,5364.306237,6.861827353,8.292958271,6.037549406,0.3347704184,9.773282594,28.34251771,7.948576177,1.715074843
Synthetic OLS-LAD,LAD,0.05,5,23,78,4,184.225,145.424315,450.9902834,1.864414295,2.404563726,1.461143868,0.9440725297,5.814690839,29.35424329,0.06430435619,0.01189863595
Synthetic OLS-LAD,OLS,0.05,5,24,78,4,184.225,742.9188403,10494.48387,9.524600517,11.59933899,8.615791419,-0.3014247897,19.26019157,56.7724817,11.35567574,2.266227912
Synthetic OLS-LAD,LAD,0.05,5,24,78,4,184.225,145.734051,449.2492541,1.868385269,2.399917878,1.596262004,0.9442884354,12.23415198,57.85949701,0.2853296108,0.05657798769
Synthetic OLS-LAD,OLS,0.05,5,25,78,4,184.225,446.3450246,3609.350683,5.72237211,6.802479453,5.434182113,0.5524030995,12.39564965,33.65271713,6.378121438,0.6501442603
Synthetic OLS-LAD,LAD,0.05,5,25,78,4,184.225,145.4945159,449.8685742,1.865314307,2.401571532,1.516021,0.9442116333,8.987606056,34.22771172,0.1093239247,0.0127668414
Synthetic OLS-LAD,OLS,0.05,5,26,78,4,184.225,617.8076068,7500.975929,7.920610343,9.806444721,7.565783647,0.06980122713,15.82073458,44.17279121,9.516988202,1.298987446
Synthetic OLS-LAD,LAD,0.05,5,26,78,4,184.225,145.3774255,448.7824226,1.863813148,2.398670632,1.500481249,0.9443463274,10.58990025,45.14629095,0.08482295418,0.008488242117
Synthetic OLS-LAD,OLS,0.05,5,27,78,4,184.225,348.7855555,1992.664293,4.471609686,5.054401855,4.607181347,0.7528889711,9.01258272,32.11848199,4.46695472,0.2452151967
Synthetic OLS-LAD,LAD,0.05,5,27,78,4,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,6.395256376,32.42252929,2.717638409e-14,7.609888456e-15
Synthetic OLS-LAD,OLS,0.05,5,28,78,4,184.225,848.5306533,13921.56166,10.87859812,13.35969909,10.48398584,-0.7264179619,20.76768907,50.52956314,13.14869827,4.301038388
Synthetic OLS-LAD,LAD,0.05,5,28,78,4,184.225,145.2133414,448.8026313,1.861709505,2.398724638,1.478856025,0.9443438213,12.77212658,52.13443464,0.04042116006,0.009583596364
Synthetic OLS-LAD,OLS,0.05,5,29,78,4,184.225,901.9165037,13868.67265,11.5630321,13.33429771,10.85213166,-0.7198591754,22.27091036,61.96605643,13.12288847,4.182902728
Synthetic OLS-LAD,LAD,0.05,5,29,78,4,184.225,145.6654406,450.7944872,1.867505649,2.404041702,1.544319768,0.9440968105,13.84598495,63.27805366,0.1529506297,0.02818811722
Synthetic OLS-LAD,OLS,0.05,5,30,78,4,184.225,184.9448008,648.6524984,2.37108719,2.883757561,1.853045178,0.919560366,5.851117758,17.86023271,1.650080009,0.6242263685
Synthetic OLS-LAD,LAD,0.05,5,30,78,4,184.225,145.6209729,448.8076551,1.86693555,2.398738063,1.568616306,0.9443431983,5.353819915,17.96668654,0.1425793938,0.01485365675
Synthetic OLS-LAD,OLS,0.1,10,1,78,8,184.225,419.4110367,3394.594507,5.377064573,6.597002532,4.962935248,0.5790350916,14.14825476,33.09382418,6.158502153,0.4976091265
Synthetic OLS-LAD,LAD,0.1,10,1,78,8,184.225,145.4761343,447.8081175,1.865078644,2.396065465,1.578782562,0.9444671513,11.27078247,33.67354107,0.1489593142,0.01310705713
Synthetic OLS-LAD,OLS,0.1,10,2,78,8,184.225,1049.934879,21683.88541,13.46070358,16.67328794,10.50508856,-1.689026573,27.68153801,60.29272534,16.50470349,4.147044459
Synthetic OLS-LAD,LAD,0.1,10,2,78,8,184.225,147.4590813,452.3639196,1.890501043,2.408222878,1.679903147,0.9439021846,18.24953703,62.40484983,0.4045879365,0.05175482901
Synthetic OLS-LAD,OLS,0.1,10,3,78,8,184.225,1229.351765,27445.36848,15.76092007,18.75803024,14.52971566,-2.403510199,31.3917205,60.78995702,18.60834234,1.538562883
Synthetic OLS-LAD,LAD,0.1,10,3,78,8,184.225,146.8795559,445.49811,1.88307123,2.389877451,1.625868907,0.9447536162,20.8943655,63.53148328,0.372449217,0.07019652701
Synthetic OLS-LAD,OLS,0.1,10,4,78,8,184.225,586.806043,7169.975328,7.523154397,9.58763582,6.091902974,0.1108487329,28.20850608,73.22242548,9.291365184,3.599284248
Synthetic OLS-LAD,LAD,0.1,10,4,78,8,184.225,145.191789,443.7833245,1.861433192,2.385273528,1.471451376,0.9449662673,23.24253715,73.84647918,0.1134623552,0.0502424252
Synthetic OLS-LAD,OLS,0.1,10,5,78,8,184.225,316.6762552,2077.927443,4.05995199,5.161404405,3.323469242,0.7423154565,13.78793839,42.16013243,4.587679347,0.818571858
Synthetic OLS-LAD,LAD,0.1,10,5,78,8,184.225,145.1921103,443.7818589,1.861437312,2.385269589,1.471419541,0.9449664491,12.01219876,42.41930558,0.1134667582,0.05026617954
Synthetic OLS-LAD,OLS,0.1,10,6,78,8,184.225,539.3723846,5565.184455,6.915030572,8.446805234,6.777363004,0.309859437,20.37528175,57.93388773,8.108959552,1.578505122
Synthetic OLS-LAD,LAD,0.1,10,6,78,8,184.225,147.5647889,452.4709555,1.891856268,2.408507772,1.718056025,0.943888911,15.99710961,58.48356741,0.4092492709,0.04934058631
Synthetic OLS-LAD,OLS,0.1,10,7,78,8,184.225,1149.496489,24370.43074,14.73713448,17.67601255,13.0749537,-2.022186044,23.57261555,47.66521287,17.51708098,3.341684459
Synthetic OLS-LAD,LAD,0.1,10,7,78,8,184.225,148.2708252,445.4786998,1.900908016,2.389825387,1.700217636,0.9447560232,14.05607731,50.73249113,0.4913059121,0.09172194235
Synthetic OLS-LAD,OLS,0.1,10,8,78,8,184.225,603.6264234,6596.920054,7.738800301,9.196515543,6.675851397,0.1819135274,23.20109097,65.72534516,8.88721579,4.311648098
Synthetic OLS-LAD,LAD,0.1,10,8,78,8,184.225,145.7001311,450.7047501,1.867950399,2.40380241,1.534431984,0.9441079388,18.28100202,66.27898953,0.1551594035,0.009877409924
Synthetic OLS-LAD,OLS,0.1,10,9,78,8,184.225,206.9831707,818.884481,2.653630393,3.240141816,2.295575319,0.8984498355,16.90755829,50.43766321,2.214774334,0.108569685
Synthetic OLS-LAD,LAD,0.1,10,9,78,8,184.225,145.7388283,446.9054352,1.868446516,2.393649277,1.608911711,0.9445790933,16.17259705,50.50037158,0.3056739379,0.101931046
Synthetic OLS-LAD,OLS,0.1,10,10,78,8,184.225,811.5102828,11438.42232,10.40397799,12.10976631,9.820734543,-0.418482942,25.18924401,56.95970981,11.87657974,1.643461751
Synthetic OLS-LAD,LAD,0.1,10,10,78,8,184.225,146.4439738,448.6047174,1.877486844,2.398195682,1.730351239,0.9443683647,18.36555175,58.17014121,0.3230991507,0.0219947558
Synthetic OLS-LAD,OLS,0.1,10,11,78,8,184.225,466.3313331,3818.398185,5.978606834,6.996700857,5.923564076,0.5264790423,15.99400583,44.47592465,6.58487124,2.666153311
Synthetic OLS-LAD,LAD,0.1,10,11,78,8,184.225,145.4637547,451.1884582,1.864919933,2.405091976,1.465843886,0.944047954,12.4709132,44.92863413,0.06905074725,0.01215227929
Synthetic OLS-LAD,OLS,0.1,10,12,78,8,184.225,639.3329793,7613.271998,8.196576657,9.879577484,7.268122827,0.05587535047,22.25735676,58.28330611,9.592328061,2.182518211
Synthetic OLS-LAD,LAD,0.1,10,12,78,8,184.225,145.8108467,449.6757403,1.86936983,2.401056766,1.618080948,0.9442355467,16.96162555,59.03765693,0.1909114631,0.03002896081
Synthetic OLS-LAD,OLS,0.1,10,13,78,8,184.225,1260.196403,30601.14626,16.15636414,19.80712973,12.83375316,-2.794859358,32.34588648,70.59610251,19.66542891,7.244577029
Synthetic OLS-LAD,LAD,0.1,10,13,78,8,184.225,146.7637889,451.9805784,1.881587037,2.407202276,1.613619445,0.9439497229,21.29263622,73.17078918,0.3393952203,0.02176190143
Synthetic OLS-LAD,OLS,0.1,10,14,78,8,184.225,1595.633564,47741.86531,20.45684057,24.74015352,18.06523077,-4.920486207,37.00314807,72.37829067,24.62685328,5.788505576
Synthetic OLS-LAD,LAD,0.1,10,14,78,8,184.225,146.6789858,458.7217756,1.880499818,2.425087298,1.509528811,0.9431137446,23.04658932,76.30831138,0.2312708338,0.03944660544
Synthetic OLS-LAD,OLS,0.1,10,15,78,8,184.225,448.146491,3833.700632,5.745467833,7.010706676,4.669279831,0.5245813803,15.46744189,38.85208651,6.599751091,1.34712557
Synthetic OLS-LAD,LAD,0.1,10,15,78,8,184.225,145.5262329,447.1273288,1.865720934,2.39424344,1.598932896,0.9445515762,12.02038692,39.39622811,0.140169119,0.01148869985
Synthetic OLS-LAD,OLS,0.1,10,16,78,8,184.225,388.7715672,2829.774227,4.984250861,6.023218139,4.65285735,0.6490786615,18.99576013,49.63100723,5.539482207,2.700393346
Synthetic OLS-LAD,LAD,0.1,10,16,78,8,184.225,145.7441611,453.4698422,1.868514886,2.411164848,1.497113552,0.9437650387,16.48682217,49.89030039,0.1477532364,0.05300776822
Synthetic OLS-LAD,OLS,0.1,10,17,78,8,184.225,1483.223101,39606.39888,19.01568078,22.53384886,20.64558849,-3.911604034,35.19888967,68.0235356,22.40939649,1.781574802
Synthetic OLS-LAD,LAD,0.1,10,17,78,8,184.225,146.3271463,450.866891,1.875989055,2.404234755,1.501135518,0.9440878317,22.58732556,71.50452163,0.2571513762,0.07663714489
Synthetic OLS-LAD,OLS,0.1,10,18,78,8,184.225,1054.299018,21382.63306,13.51665408,16.55706258,11.27746577,-1.651668159,28.55395933,70.8627997,16.3872825,3.496099885
Synthetic OLS-LAD,LAD,0.1,10,18,78,8,184.225,145.1399729,448.0213621,1.860768883,2.396635896,1.510322073,0.9444407068,19.30502586,72.77698203,3.763535549e-14,5.265079795e-15
Synthetic OLS-LAD,OLS,0.1,10,19,78,8,184.225,1017.473829,18972.65773,13.04453627,15.59612778,11.01239436,-1.352806235,24.80951216,49.58538421,15.41576816,3.470552692
Synthetic OLS-LAD,LAD,0.1,10,19,78,8,184.225,146.540782,453.7686894,1.878727975,2.411959224,1.512618361,0.9437279786,16.93393138,51.86201531,0.4361997102,0.134992345
Synthetic OLS-LAD,OLS,0.1,10,20,78,8,184.225,1025.710054,18598.02797,13.1501289,15.44138129,12.56341194,-1.306348261,29.3265159,65.39418483,15.25919272,2.030617496
Synthetic OLS-LAD,LAD,0.1,10,20,78,8,184.225,148.2117347,461.3652063,1.900150445,2.432064666,1.669619738,0.9427859318,20.17495853,67.06687544,0.4627990704,0.04534539736
Synthetic OLS-LAD,OLS,0.1,10,21,78,8,184.225,671.7382993,9691.499089,8.612029478,11.14674788,6.691431501,-0.2018463524,22.11967114,53.10954134,10.89296538,2.253629654
Synthetic OLS-LAD,LAD,0.1,10,21,78,8,184.225,145.29161,450.020268,1.862712949,2.401976398,1.467025577,0.9441928217,17.09344936,54.15577334,0.04260187607,0.01071316713
Synthetic OLS-LAD,OLS,0.1,10,22,78,8,184.225,904.0793141,14888.16795,11.59076044,13.81571381,10.78678406,-0.846287161,29.5460705,73.04565579,13.61178366,1.40622219
Synthetic OLS-LAD,LAD,0.1,10,22,78,8,184.225,146.5557906,445.3718193,1.878920392,2.389538683,1.626184875,0.9447692775,21.82699968,74.29730003,0.3584216051,0.072867226
Synthetic OLS-LAD,OLS,0.1,10,23,78,8,184.225,1106.990595,22851.11221,14.19218712,17.11616128,12.12640502,-1.833774796,32.98597382,74.55182293,16.9519817,3.440776202
Synthetic OLS-LAD,LAD,0.1,10,23,78,8,184.225,145.2133414,448.8026313,1.861709505,2.398724638,1.478856025,0.9443438213,22.70156072,76.44474144,0.04042116006,0.009583596364
Synthetic OLS-LAD,OLS,0.1,10,24,78,8,184.225,693.9462267,9246.921841,8.896746496,10.88807972,7.767058855,-0.146714165,24.48609947,69.26203246,10.62812243,2.908427991
Synthetic OLS-LAD,LAD,0.1,10,24,78,8,184.225,145.8228139,447.6903039,1.869523256,2.395750254,1.597308648,0.9444817614,18.63016121,70.05239598,0.3272967917,0.1065779687
Synthetic OLS-LAD,OLS,0.1,10,25,78,8,184.225,836.2984343,13896.81432,10.7217748,13.34781953,8.833778961,-0.7233490353,27.91602247,68.55879355,13.1366279,4.052623598
Synthetic OLS-LAD,LAD,0.1,10,25,78,8,184.225,146.6335462,452.5794053,1.879917259,2.408796394,1.557246791,0.9438754622,21.08846872,69.7742845,0.33721741,0.1052755978
Synthetic OLS-LAD,OLS,0.1,10,26,78,8,184.225,1490.185694,42191.96286,19.1049448,23.25774281,16.09191752,-4.232240771,32.82818994,66.67475476,23.13718451,1.797569777
Synthetic OLS-LAD,LAD,0.1,10,26,78,8,184.225,145.3774255,448.7824226,1.863813148,2.398670632,1.500481249,0.9443463274,19.71848889,70.52365022,0.08482295418,0.008488242117
Synthetic OLS-LAD,OLS,0.1,10,27,78,8,184.225,534.1140061,5678.010693,6.847615462,8.531999114,6.009917815,0.295867814,16.709788,36.59044596,8.197665231,3.520359142
Synthetic OLS-LAD,LAD,0.1,10,27,78,8,184.225,145.2214658,448.701877,1.861813664,2.398455371,1.463597399,0.9443563159,12.54857668,37.43914186,0.04173478123,0.003672279005
Synthetic OLS-LAD,OLS,0.1,10,28,78,8,184.225,732.0258968,10281.76191,9.384947395,11.48117853,9.096985911,-0.2750450616,24.32265737,55.72675807,11.23495291,3.720374674
Synthetic OLS-LAD,LAD,0.1,10,28,78,8,184.225,145.2133414,448.8026313,1.861709505,2.398724638,1.478856025,0.9443438213,18.08632812,56.90717486,0.04042116006,0.009583596364
Synthetic OLS-LAD,OLS,0.1,10,29,78,8,184.225,638.8975357,8181.109645,8.190994048,10.24138765,6.363336498,-0.01454240413,24.38812833,60.92631507,9.964573621,1.129639698
Synthetic OLS-LAD,LAD,0.1,10,29,78,8,184.225,145.1925559,443.7772839,1.861443025,2.385257294,1.471300215,0.9449670165,18.73239902,61.75450917,0.113674418,0.05033632902
Synthetic OLS-LAD,OLS,0.1,10,30,78,8,184.225,792.8522175,13207.58566,10.16477202,13.01261009,8.067636012,-0.6378775361,22.35066483,52.27980285,12.79588714,5.422526304
Synthetic OLS-LAD,LAD,0.1,10,30,78,8,184.225,147.6057833,459.8972377,1.892381838,2.428192421,1.667212768,0.9429679751,15.96902181,53.73540973,0.3835637224,0.06520927131
Synthetic OLS-LAD,OLS,0.2,20,1,78,16,184.225,1099.286774,23088.82158,14.09342017,17.20495664,11.29976959,-1.863253222,32.9722385,67.21608232,17.04163253,8.317964261
Synthetic OLS-LAD,LAD,0.2,20,1,78,16,184.225,145.7441611,453.4698422,1.868514886,2.411164848,1.497113552,0.9437650387,25.01228127,69.24471492,0.1477532364,0.05300776822
Synthetic OLS-LAD,OLS,0.2,20,2,78,16,184.225,952.3878934,16479.95042,12.2101012,14.53552255,11.23451015,-1.043684689,34.14635136,66.66959106,14.3418312,4.306411937
