Dataset,Model,ContaminationRate,Repetition,Term,Estimate,CleanReferenceEstimate,EstimateShift,RobustStandardizedEstimate,CleanRobustStandardizedEstimate
Concrete Strength,OLS,0,29,Intercept,56.988864,56.988864,0,,
Concrete Strength,OLS,0,29,Cement,0.09386837158,0.09386837158,0,0.591234537,0.591234537
Concrete Strength,OLS,0,29,BlastFurnaceSlag,0.07002203066,0.07002203066,0,0.4546451914,0.4546451914
Concrete Strength,OLS,0,29,FlyAsh,0.03678860477,0.03678860477,0,0.1948308892,0.1948308892
Concrete Strength,OLS,0,29,Water,-0.228883896,-0.228883896,0,-0.2777502297,-0.2777502297
Concrete Strength,OLS,0,29,Superplasticizer,0.4392444175,0.4392444175,0,0.1998342188,0.1998342188
Concrete Strength,OLS,0,29,CoarseAggregate,-0.01059364737,-0.01059364737,0,-0.045729078,-0.045729078
Concrete Strength,OLS,0,29,FineAggregate,-0.02111570423,-0.02111570423,0,-0.06855094962,-0.06855094962
Concrete Strength,OLS,0,29,Age,0.3179965973,0.3179965973,0,0.2990278692,0.2990278692
Concrete Strength,LAD,0,29,Intercept,34.84597323,34.84597323,0,,
Concrete Strength,LAD,0,29,Cement,0.1046292998,0.1046292998,0,0.6590127704,0.6590127704
Concrete Strength,LAD,0,29,BlastFurnaceSlag,0.07282063074,0.07282063074,0,0.4728161879,0.4728161879
Concrete Strength,LAD,0,29,FlyAsh,0.04138226326,0.04138226326,0,0.2191587096,0.2191587096
Concrete Strength,LAD,0,29,Water,-0.1976716548,-0.1976716548,0,-0.2398742266,-0.2398742266
Concrete Strength,LAD,0,29,Superplasticizer,0.4402183842,0.4402183842,0,0.2002773249,0.2002773249
Concrete Strength,LAD,0,29,CoarseAggregate,-0.004963797824,-0.004963797824,0,-0.0214269826,-0.0214269826
Concrete Strength,LAD,0,29,FineAggregate,-0.01133095325,-0.01133095325,0,-0.03678530428,-0.03678530428
Concrete Strength,LAD,0,29,Age,0.3116355468,0.3116355468,0,0.29304626,0.29304626
Concrete Strength,OLS,0,30,Intercept,56.988864,56.988864,0,,
Concrete Strength,OLS,0,30,Cement,0.09386837158,0.09386837158,0,0.591234537,0.591234537
Concrete Strength,OLS,0,30,BlastFurnaceSlag,0.07002203066,0.07002203066,0,0.4546451914,0.4546451914
Concrete Strength,OLS,0,30,FlyAsh,0.03678860477,0.03678860477,0,0.1948308892,0.1948308892
Concrete Strength,OLS,0,30,Water,-0.228883896,-0.228883896,0,-0.2777502297,-0.2777502297
Concrete Strength,OLS,0,30,Superplasticizer,0.4392444175,0.4392444175,0,0.1998342188,0.1998342188
Concrete Strength,OLS,0,30,CoarseAggregate,-0.01059364737,-0.01059364737,0,-0.045729078,-0.045729078
Concrete Strength,OLS,0,30,FineAggregate,-0.02111570423,-0.02111570423,0,-0.06855094962,-0.06855094962
Concrete Strength,OLS,0,30,Age,0.3179965973,0.3179965973,0,0.2990278692,0.2990278692
Concrete Strength,LAD,0,30,Intercept,34.84597323,34.84597323,0,,
Concrete Strength,LAD,0,30,Cement,0.1046292998,0.1046292998,0,0.6590127704,0.6590127704
Concrete Strength,LAD,0,30,BlastFurnaceSlag,0.07282063074,0.07282063074,0,0.4728161879,0.4728161879
Concrete Strength,LAD,0,30,FlyAsh,0.04138226326,0.04138226326,0,0.2191587096,0.2191587096
Concrete Strength,LAD,0,30,Water,-0.1976716548,-0.1976716548,0,-0.2398742266,-0.2398742266
Concrete Strength,LAD,0,30,Superplasticizer,0.4402183842,0.4402183842,0,0.2002773249,0.2002773249
Concrete Strength,LAD,0,30,CoarseAggregate,-0.004963797824,-0.004963797824,0,-0.0214269826,-0.0214269826
Concrete Strength,LAD,0,30,FineAggregate,-0.01133095325,-0.01133095325,0,-0.03678530428,-0.03678530428
Concrete Strength,LAD,0,30,Age,0.3116355468,0.3116355468,0,0.29304626,0.29304626
Concrete Strength,OLS,0.05,1,Intercept,-209.0577729,56.988864,-266.0466369,,
Concrete Strength,OLS,0.05,1,Cement,0.1914320364,0.09386837158,0.09756366486,1.20574406,0.591234537
Concrete Strength,OLS,0.05,1,BlastFurnaceSlag,0.1321619019,0.07002203066,0.06213987122,0.8581124056,0.4546451914
Concrete Strength,OLS,0.05,1,FlyAsh,0.09218977737,0.03678860477,0.05540117259,0.4882331475,0.1948308892
Concrete Strength,OLS,0.05,1,Water,0.197849919,-0.228883896,0.4267338149,0.2400905498,-0.2777502297
Concrete Strength,OLS,0.05,1,Superplasticizer,1.622731107,0.4392444175,1.18348669,0.7382614105,0.1998342188
Concrete Strength,OLS,0.05,1,CoarseAggregate,0.042528718,-0.01059364737,0.05312236537,0.183581631,-0.045729078
Concrete Strength,OLS,0.05,1,FineAggregate,0.1074614696,-0.02111570423,0.1285771738,0.3488676347,-0.06855094962
Concrete Strength,OLS,0.05,1,Age,0.2166702085,0.3179965973,-0.1013263888,0.2037456731,0.2990278692
Concrete Strength,LAD,0.05,1,Intercept,25.16980941,34.84597323,-9.676163816,,
Concrete Strength,LAD,0.05,1,Cement,0.1111304312,0.1046292998,0.006501131444,0.6999604653,0.6590127704
Concrete Strength,LAD,0.05,1,BlastFurnaceSlag,0.07860927734,0.07282063074,0.005788646602,0.510401221,0.4728161879
Concrete Strength,LAD,0.05,1,FlyAsh,0.04744405434,0.04138226326,0.006061791072,0.2512616978,0.2191587096
Concrete Strength,LAD,0.05,1,Water,-0.1924004795,-0.1976716548,0.005271175319,-0.233477664,-0.2398742266
Concrete Strength,LAD,0.05,1,Superplasticizer,0.4375402519,0.4402183842,-0.002678132295,0.1990589088,0.2002773249
Concrete Strength,LAD,0.05,1,CoarseAggregate,-0.002393270427,-0.004963797824,0.002570527398,-0.01033091306,-0.0214269826
Concrete Strength,LAD,0.05,1,FineAggregate,-0.006372741958,-0.01133095325,0.004958211288,-0.02068874938,-0.03678530428
Concrete Strength,LAD,0.05,1,Age,0.3060478365,0.3116355468,-0.00558771036,0.2877918606,0.29304626
Concrete Strength,OLS,0.05,2,Intercept,135.219058,56.988864,78.23019405,,
Concrete Strength,OLS,0.05,2,Cement,0.08794441776,0.09386837158,-0.005923953821,0.5539222237,0.591234537
Concrete Strength,OLS,0.05,2,BlastFurnaceSlag,0.05761915504,0.07002203066,-0.01240287562,0.3741147111,0.4546451914
Concrete Strength,OLS,0.05,2,FlyAsh,0.04207844148,0.03678860477,0.005289836708,0.2228456399,0.1948308892
Concrete Strength,OLS,0.05,2,Water,-0.4531021319,-0.228883896,-0.224218236,-0.5498386886,-0.2777502297
Concrete Strength,OLS,0.05,2,Superplasticizer,0.7456669511,0.4392444175,0.3064225336,0.3392411303,0.1998342188
Concrete Strength,OLS,0.05,2,CoarseAggregate,-0.01683433622,-0.01059364737,-0.00624068885,-0.07266795345,-0.045729078
Concrete Strength,OLS,0.05,2,FineAggregate,-0.06056829756,-0.02111570423,-0.03945259333,-0.1966315814,-0.06855094962
Concrete Strength,OLS,0.05,2,Age,0.3432172498,0.3179965973,0.02522065249,0.3227440914,0.2990278692
Concrete Strength,LAD,0.05,2,Intercept,22.79266683,34.84597323,-12.0533064,,
Concrete Strength,LAD,0.05,2,Cement,0.1099782231,0.1046292998,0.005348923308,0.6927032259,0.6590127704
Concrete Strength,LAD,0.05,2,BlastFurnaceSlag,0.0759520787,0.07282063074,0.003131447959,0.4931483282,0.4728161879
Concrete Strength,LAD,0.05,2,FlyAsh,0.04717986474,0.04138226326,0.005797601473,0.2498625609,0.2191587096
Concrete Strength,LAD,0.05,2,Water,-0.1937619064,-0.1976716548,0.003909748363,-0.2351297534,-0.2398742266
Concrete Strength,LAD,0.05,2,Superplasticizer,0.5040378644,0.4402183842,0.06381948023,0.2293119932,0.2002773249
Concrete Strength,LAD,0.05,2,CoarseAggregate,0.001141354006,-0.004963797824,0.006105151831,0.004926826856,-0.0214269826
Concrete Strength,LAD,0.05,2,FineAggregate,-0.006872657579,-0.01133095325,0.004458295668,-0.02231169741,-0.03678530428
Concrete Strength,LAD,0.05,2,Age,0.2988794143,0.3116355468,-0.01275613251,0.2810510401,0.29304626
Concrete Strength,OLS,0.05,3,Intercept,38.45732353,56.988864,-18.53154047,,
Concrete Strength,OLS,0.05,3,Cement,0.09199806592,0.09386837158,-0.001870305663,0.5794543252,0.591234537
Concrete Strength,OLS,0.05,3,BlastFurnaceSlag,0.07608275299,0.07002203066,0.006060722328,0.4939967817,0.4546451914
Concrete Strength,OLS,0.05,3,FlyAsh,-0.0004550647503,0.03678860477,-0.03724366952,-0.0024100036,0.1948308892
Concrete Strength,OLS,0.05,3,Water,-0.1697676126,-0.228883896,0.05911628341,-0.2060127174,-0.2777502297
Concrete Strength,OLS,0.05,3,Superplasticizer,0.4864723372,0.4392444175,0.04722791978,0.2213205578,0.1998342188
Concrete Strength,OLS,0.05,3,CoarseAggregate,-0.020452307,-0.01059364737,-0.009858659625,-0.08828547044,-0.045729078
Concrete Strength,OLS,0.05,3,FineAggregate,-0.000424575567,-0.02111570423,0.02069112866,-0.001378360768,-0.06855094962
Concrete Strength,OLS,0.05,3,Age,0.3023088157,0.3179965973,-0.01568778153,0.2842758752,0.2990278692
Concrete Strength,LAD,0.05,3,Intercept,46.8504944,34.84597323,12.00452118,,
Concrete Strength,LAD,0.05,3,Cement,0.09958450457,0.1046292998,-0.005044795194,0.6272378807,0.6590127704
Concrete Strength,LAD,0.05,3,BlastFurnaceSlag,0.06566981603,0.07282063074,-0.007150814716,0.4263867499,0.4728161879
Concrete Strength,LAD,0.05,3,FlyAsh,0.03441496953,0.04138226326,-0.006967293735,0.1822602177,0.2191587096
Concrete Strength,LAD,0.05,3,Water,-0.2092658667,-0.1976716548,-0.01159421185,-0.2539437835,-0.2398742266
Concrete Strength,LAD,0.05,3,Superplasticizer,0.414953936,0.4402183842,-0.02526444814,0.1887832659,0.2002773249
Concrete Strength,LAD,0.05,3,CoarseAggregate,-0.01083051443,-0.004963797824,-0.005866716609,-0.04675155042,-0.0214269826
Concrete Strength,LAD,0.05,3,FineAggregate,-0.01376188168,-0.01133095325,-0.002430928434,-0.04467717711,-0.03678530428
Concrete Strength,LAD,0.05,3,Age,0.3096245736,0.3116355468,-0.002010973228,0.2911552428,0.29304626
Concrete Strength,OLS,0.05,4,Intercept,101.8787982,56.988864,44.88993418,,
Concrete Strength,OLS,0.05,4,Cement,0.03417546232,0.09386837158,-0.05969290926,0.2152558237,0.591234537
Concrete Strength,OLS,0.05,4,BlastFurnaceSlag,0.03566637552,0.07002203066,-0.03435565514,0.2315777759,0.4546451914
Concrete Strength,OLS,0.05,4,FlyAsh,-0.01219558264,0.03678860477,-0.04898418741,-0.06458728796,0.1948308892
Concrete Strength,OLS,0.05,4,Water,-0.08043444617,-0.228883896,0.1484494498,-0.09760706756,-0.2777502297
Concrete Strength,OLS,0.05,4,Superplasticizer,0.7147380177,0.4392444175,0.2754936002,0.3251700141,0.1998342188
Concrete Strength,OLS,0.05,4,CoarseAggregate,-0.04229268621,-0.01059364737,-0.03169903884,-0.1825627641,-0.045729078
Concrete Strength,OLS,0.05,4,FineAggregate,-0.05122920089,-0.02111570423,-0.03011349666,-0.1663127278,-0.06855094962
Concrete Strength,OLS,0.05,4,Age,0.3775297663,0.3179965973,0.05953316901,0.3550098414,0.2990278692
Concrete Strength,LAD,0.05,4,Intercept,37.7454307,34.84597323,2.899457476,,
Concrete Strength,LAD,0.05,4,Cement,0.1003270786,0.1046292998,-0.00430222112,0.6319150199,0.6590127704
Concrete Strength,LAD,0.05,4,BlastFurnaceSlag,0.06915284943,0.07282063074,-0.003667781308,0.4490016952,0.4728161879
Concrete Strength,LAD,0.05,4,FlyAsh,0.03867242095,0.04138226326,-0.002709842315,0.2048074997,0.2191587096
Concrete Strength,LAD,0.05,4,Water,-0.1892388721,-0.1976716548,0.008432782702,-0.2296410587,-0.2398742266
Concrete Strength,LAD,0.05,4,Superplasticizer,0.4603842211,0.4402183842,0.02016583691,0.2094517711,0.2002773249
Concrete Strength,LAD,0.05,4,CoarseAggregate,-0.007759604569,-0.004963797824,-0.002795806745,-0.03349550444,-0.0214269826
Concrete Strength,LAD,0.05,4,FineAggregate,-0.01226827817,-0.01133095325,-0.0009373249257,-0.03982827708,-0.03678530428
Concrete Strength,LAD,0.05,4,Age,0.3174829906,0.3116355468,0.005847443787,0.2985448995,0.29304626
Concrete Strength,OLS,0.05,5,Intercept,29.15348744,56.988864,-27.83537656,,
Concrete Strength,OLS,0.05,5,Cement,0.06779648408,0.09386837158,-0.0260718875,0.4270194763,0.591234537
Concrete Strength,OLS,0.05,5,BlastFurnaceSlag,0.03347560031,0.07002203066,-0.03654643035,0.2173533182,0.4546451914
Concrete Strength,OLS,0.05,5,FlyAsh,0.03703752472,0.03678860477,0.0002489199464,0.1961491587,0.1948308892
Concrete Strength,OLS,0.05,5,Water,-0.04366920023,-0.228883896,0.1852146958,-0.05299250234,-0.2777502297
Concrete Strength,OLS,0.05,5,Superplasticizer,-0.007826768402,0.4392444175,-0.4470711859,-0.003560787769,0.1998342188
Concrete Strength,OLS,0.05,5,CoarseAggregate,-0.01445508581,-0.01059364737,-0.003861438436,-0.06239755989,-0.045729078
Concrete Strength,OLS,0.05,5,FineAggregate,-0.005099171301,-0.02111570423,0.01601653293,-0.01655417367,-0.06855094962
Concrete Strength,OLS,0.05,5,Age,0.2559274051,0.3179965973,-0.06206919215,0.2406611494,0.2990278692
Concrete Strength,LAD,0.05,5,Intercept,38.63501658,34.84597323,3.789043352,,
Concrete Strength,LAD,0.05,5,Cement,0.09779877584,0.1046292998,-0.006830523928,0.6159903808,0.6590127704
Concrete Strength,LAD,0.05,5,BlastFurnaceSlag,0.06708130099,0.07282063074,-0.005739329756,0.4355513635,0.4728161879
Concrete Strength,LAD,0.05,5,FlyAsh,0.03736954209,0.04138226326,-0.004012721178,0.1979075086,0.2191587096
Concrete Strength,LAD,0.05,5,Water,-0.1879252423,-0.1976716548,0.009746412528,-0.2280469711,-0.2398742266
Concrete Strength,LAD,0.05,5,Superplasticizer,0.4635475927,0.4402183842,0.02332920856,0.2108909468,0.2002773249
Concrete Strength,LAD,0.05,5,CoarseAggregate,-0.00658913392,-0.004963797824,-0.001625336095,-0.0284429912,-0.0214269826
Concrete Strength,LAD,0.05,5,FineAggregate,-0.01353873248,-0.01133095325,-0.00220777923,-0.04395273573,-0.03678530428
Concrete Strength,LAD,0.05,5,Age,0.3085192877,0.3116355468,-0.003116259135,0.290115888,0.29304626
Concrete Strength,OLS,0.05,6,Intercept,-143.499294,56.988864,-200.488158,,
Concrete Strength,OLS,0.05,6,Cement,0.2166976407,0.09386837158,0.1228292692,1.364880706,0.591234537
Concrete Strength,OLS,0.05,6,BlastFurnaceSlag,0.1892939551,0.07002203066,0.1192719244,1.229064419,0.4546451914
Concrete Strength,OLS,0.05,6,FlyAsh,0.2217083964,0.03678860477,0.1849197916,1.174158256,0.1948308892
Concrete Strength,OLS,0.05,6,Water,-0.1784960254,-0.228883896,0.05038787057,-0.216604632,-0.2777502297
Concrete Strength,OLS,0.05,6,Superplasticizer,-1.132442077,0.4392444175,-1.571686495,-0.5152044486,0.1998342188
Concrete Strength,OLS,0.05,6,CoarseAggregate,0.0608109032,-0.01059364737,0.07140455057,0.2624994431,-0.045729078
Concrete Strength,OLS,0.05,6,FineAggregate,0.07774703955,-0.02111570423,0.09886274378,0.2524014039,-0.06855094962
Concrete Strength,OLS,0.05,6,Age,0.3030723542,0.3179965973,-0.01492424302,0.2849938681,0.2990278692
Concrete Strength,LAD,0.05,6,Intercept,28.12516083,34.84597323,-6.7208124,,
Concrete Strength,LAD,0.05,6,Cement,0.1061925006,0.1046292998,0.001563200875,0.6688586677,0.6590127704
Concrete Strength,LAD,0.05,6,BlastFurnaceSlag,0.07573419282,0.07282063074,0.002913562081,0.4917336197,0.4728161879
Concrete Strength,LAD,0.05,6,FlyAsh,0.04597038169,0.04138226326,0.00458811843,0.24345719,0.2191587096
Concrete Strength,LAD,0.05,6,Water,-0.191085503,-0.1976716548,0.006586151853,-0.2318819422,-0.2398742266
Concrete Strength,LAD,0.05,6,Superplasticizer,0.4373371694,0.4402183842,-0.002881214723,0.1989665165,0.2002773249
Concrete Strength,LAD,0.05,6,CoarseAggregate,-0.004019631312,-0.004963797824,0.0009441665119,-0.01735134532,-0.0214269826
Concrete Strength,LAD,0.05,6,FineAggregate,-0.006989918093,-0.01133095325,0.004341035153,-0.0226923771,-0.03678530428
Concrete Strength,LAD,0.05,6,Age,0.3117189203,0.3116355468,8.337346118e-05,0.2931246602,0.29304626
Concrete Strength,OLS,0.05,7,Intercept,207.8927131,56.988864,150.9038491,,
Concrete Strength,OLS,0.05,7,Cement,0.04412066641,0.09386837158,-0.04974770517,0.2778961789,0.591234537
Concrete Strength,OLS,0.05,7,BlastFurnaceSlag,0.02616997518,0.07002203066,-0.04385205548,0.1699187136,0.4546451914
Concrete Strength,OLS,0.05,7,FlyAsh,0.03442348124,0.03678860477,-0.002365123533,0.1823052954,0.1948308892
Concrete Strength,OLS,0.05,7,Water,-0.6050524337,-0.228883896,-0.3761685377,-0.7342301287,-0.2777502297
Concrete Strength,OLS,0.05,7,Superplasticizer,0.1778670576,0.4392444175,-0.2613773599,0.08092060615,0.1998342188
Concrete Strength,OLS,0.05,7,CoarseAggregate,-0.07483957656,-0.01059364737,-0.06424592919,-0.3230563293,-0.045729078
Concrete Strength,OLS,0.05,7,FineAggregate,-0.02738755961,-0.02111570423,-0.006271855376,-0.08891217638,-0.06855094962
Concrete Strength,OLS,0.05,7,Age,0.3811238098,0.3179965973,0.06312721254,0.3583894976,0.2990278692
Concrete Strength,LAD,0.05,7,Intercept,44.57190346,34.84597323,9.725930231,,
Concrete Strength,LAD,0.05,7,Cement,0.09883584104,0.1046292998,-0.005793458726,0.6225223868,0.6590127704
Concrete Strength,LAD,0.05,7,BlastFurnaceSlag,0.07090994621,0.07282063074,-0.001910684532,0.4604103275,0.4728161879
Concrete Strength,LAD,0.05,7,FlyAsh,0.0437005181,0.04138226326,0.002318254837,0.2314360888,0.2191587096
Concrete Strength,LAD,0.05,7,Water,-0.2238599274,-0.1976716548,-0.02618827261,-0.2716536521,-0.2398742266
Concrete Strength,LAD,0.05,7,Superplasticizer,0.4117742313,0.4402183842,-0.0284441529,0.1873366594,0.2002773249
Concrete Strength,LAD,0.05,7,CoarseAggregate,-0.007715481391,-0.004963797824,-0.002751683567,-0.03330504008,-0.0214269826
Concrete Strength,LAD,0.05,7,FineAggregate,-0.01231160402,-0.01133095325,-0.0009806507725,-0.03996893201,-0.03678530428
Concrete Strength,LAD,0.05,7,Age,0.307376523,0.3116355468,-0.004259023799,0.2890412901,0.29304626
Concrete Strength,OLS,0.05,8,Intercept,-69.92203837,56.988864,-126.9109024,,
Concrete Strength,OLS,0.05,8,Cement,0.083730632,0.09386837158,-0.01013773958,0.5273814877,0.591234537
Concrete Strength,OLS,0.05,8,BlastFurnaceSlag,0.08650817642,0.07002203066,0.01648614576,0.5616878867,0.4546451914
Concrete Strength,OLS,0.05,8,FlyAsh,0.001864405057,0.03678860477,-0.03492419972,0.009873810041,0.1948308892
Concrete Strength,OLS,0.05,8,Water,0.1412420418,-0.228883896,0.3701259378,0.1713969844,-0.2777502297
Concrete Strength,OLS,0.05,8,Superplasticizer,1.395540575,0.4392444175,0.9562961574,0.6349010927,0.1998342188
Concrete Strength,OLS,0.05,8,CoarseAggregate,-0.0007624281817,-0.01059364737,0.009831219191,-0.003291136335,-0.045729078
Concrete Strength,OLS,0.05,8,FineAggregate,0.03595827042,-0.02111570423,0.05707397465,0.1167365084,-0.06855094962
Concrete Strength,OLS,0.05,8,Age,0.3083498263,0.3179965973,-0.009646771005,0.2899565351,0.2990278692
Concrete Strength,LAD,0.05,8,Intercept,37.28035375,34.84597323,2.434380524,,
Concrete Strength,LAD,0.05,8,Cement,0.1057549742,0.1046292998,0.001125674475,0.6661028862,0.6590127704
Concrete Strength,LAD,0.05,8,BlastFurnaceSlag,0.07292388031,0.07282063074,0.0001032495715,0.4734865757,0.4728161879
Concrete Strength,LAD,0.05,8,FlyAsh,0.03865911712,0.04138226326,-0.002723146146,0.2047370432,0.2191587096
Concrete Strength,LAD,0.05,8,Water,-0.1951392098,-0.1976716548,0.002532445004,-0.2368011087,-0.2398742266
Concrete Strength,LAD,0.05,8,Superplasticizer,0.4237680385,0.4402183842,-0.01645034568,0.1927932412,0.2002773249
Concrete Strength,LAD,0.05,8,CoarseAggregate,-0.007024898574,-0.004963797824,-0.002061100749,-0.0303240351,-0.0214269826
Concrete Strength,LAD,0.05,8,FineAggregate,-0.01246735005,-0.01133095325,-0.001136396803,-0.04047455277,-0.03678530428
Concrete Strength,LAD,0.05,8,Age,0.3081436159,0.3116355468,-0.003491930948,0.2897626253,0.29304626
Concrete Strength,OLS,0.05,9,Intercept,-116.3160345,56.988864,-173.3048985,,
Concrete Strength,OLS,0.05,9,Cement,0.1776251832,0.09386837158,0.08375681165,1.118780918,0.591234537
Concrete Strength,OLS,0.05,9,BlastFurnaceSlag,0.139129115,0.07002203066,0.06910708432,0.9033497389,0.4546451914
Concrete Strength,OLS,0.05,9,FlyAsh,0.2182395422,0.03678860477,0.1814509374,1.155787352,0.1948308892
Concrete Strength,OLS,0.05,9,Water,0.1487723834,-0.228883896,0.3776562794,0.1805350415,-0.2777502297
Concrete Strength,OLS,0.05,9,Superplasticizer,0.2339844969,0.4392444175,-0.2052599206,0.1064512315,0.1998342188
Concrete Strength,OLS,0.05,9,CoarseAggregate,0.02629957083,-0.01059364737,0.03689321821,0.1135260674,-0.045729078
Concrete Strength,OLS,0.05,9,FineAggregate,0.03048920405,-0.02111570423,0.05160490828,0.09898149111,-0.06855094962
Concrete Strength,OLS,0.05,9,Age,0.2232480107,0.3179965973,-0.09474858651,0.2099311047,0.2990278692
Concrete Strength,LAD,0.05,9,Intercept,19.13236011,34.84597323,-15.71361312,,
Concrete Strength,LAD,0.05,9,Cement,0.108550856,0.1046292998,0.003921556259,0.6837128846,0.6590127704
Concrete Strength,LAD,0.05,9,BlastFurnaceSlag,0.07706010572,0.07282063074,0.004239474981,0.5003426234,0.4728161879
Concrete Strength,LAD,0.05,9,FlyAsh,0.04912965617,0.04138226326,0.007747392906,0.2601885736,0.2191587096
Concrete Strength,LAD,0.05,9,Water,-0.1746480704,-0.1976716548,0.02302358437,-0.211935145,-0.2398742266
Concrete Strength,LAD,0.05,9,Superplasticizer,0.4921816165,0.4402183842,0.05196323233,0.223917994,0.2002773249
Concrete Strength,LAD,0.05,9,CoarseAggregate,0.001532756957,-0.004963797824,0.006496554781,0.006616376775,-0.0214269826
Concrete Strength,LAD,0.05,9,FineAggregate,-0.006518795984,-0.01133095325,0.004812157262,-0.02116290559,-0.03678530428
Concrete Strength,LAD,0.05,9,Age,0.2946189736,0.3116355468,-0.01701657325,0.2770447377,0.29304626
Concrete Strength,OLS,0.05,10,Intercept,161.7021504,56.988864,104.7132864,,
Concrete Strength,OLS,0.05,10,Cement,-0.02904310731,0.09386837158,-0.1229114789,-0.1829294342,0.591234537
